,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stracc,f1_strdef,f1_subavg,f1_tdacc,f1_tdavg,f1_tddef,f1_weight,f1_dob,f1_wins,f1_losses,f1_cumtime,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stracc,f2_strdef,f2_subavg,f2_tdacc,f2_tdavg,f2_tddef,f2_weight,f2_dob,f2_wins,f2_losses,f2_cumtime
0,177.8,187.96,3.04,3.17,0.0,0.5,0.52,2.7,0.37,2.66,0.58,65.83,28.0,9.0,7.0,2539.0,172.72,179.2171706520149,2.08,1.42,1.0,0.47,0.56,0.9,0.0,0.0,0.27,65.83,33.0,0.0,3.0,703.0
0,175.26,185.42000000000002,3.2,2.97,0.0,0.37,0.5,0.0,0.66,1.98,0.55,65.83,31.0,1.0,3.0,923.0,172.72,179.2171706520149,2.08,1.42,1.0,0.47,0.56,0.9,0.0,0.0,0.27,65.83,33.0,0.0,3.0,703.0
0,177.8,172.72,3.24,3.51,0.0,0.5,0.54,1.8,0.38,2.41,0.63,70.37,34.0,10.0,5.0,3549.0,170.18,177.43378112438384,9.77,0.47,0.0,0.25,0.36,0.0,0.0,0.0,0.5,70.37,37.0,0.0,1.0,129.0
0,177.8,185.42000000000002,3.62,3.1,0.0,0.41,0.57,1.0,0.67,2.29,0.92,77.18,42.0,14.0,6.0,4318.0,0.0,57.946682773104385,6.47,0.0,1.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,167.0
0,182.88,190.5,2.63,3.76,0.0,0.53,0.56,1.7,0.46,1.6,0.62,77.18,36.0,13.0,10.0,3926.0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0
0,175.26,180.34,1.96,2.57,0.0,0.42,0.62,0.2,0.38,2.95,0.63,70.37,38.0,12.0,10.0,5061.0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0
0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0,182.88,185.42000000000002,2.45,3.82,0.0,0.4,0.58,0.8,0.21,1.36,0.35,77.18,36.0,3.0,2.0,1211.0
0,172.72,177.8,2.96,3.42,1.0,0.43,0.68,0.0,0.2,2.43,0.0,70.37,35.0,3.0,4.0,1463.0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0
0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0,187.96,190.5,4.07,4.43,0.0,0.47,0.57,3.0,0.66,4.53,0.0,77.18,28.0,1.0,3.0,593.0
0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0,182.88,187.96,4.37,2.73,0.0,0.29,0.55,0.5,0.0,0.0,0.37,77.18,32.0,0.0,2.0,600.0
0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0,175.26,165.1,3.37,1.8,0.0,0.27,0.68,0.5,0.0,0.0,0.0,70.37,36.0,0.0,2.0,600.0
0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0,190.5,203.2,2.0,4.04,0.0,0.5,0.56,0.4,0.46,2.71,0.59,77.18,30.0,12.0,4.0,3537.0
0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0,182.88,190.5,2.97,1.66,1.0,0.44,0.41,0.4,0.2,0.37,0.72,77.18,28.0,0.0,3.0,625.0
0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0,170.18,180.34,3.08,2.15,0.0,0.5,0.51,0.4,0.49,2.7,0.53,77.18,34.0,7.0,7.0,3415.0
0,180.34,187.96,2.94,4.32,0.0,0.47,0.68,0.5,0.61,1.93,0.79,77.18,33.0,14.0,5.0,5159.0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0
0,187.96,190.5,2.83,4.35,0.0,0.46,0.63,0.2,0.5,0.93,0.61,77.18,33.0,8.0,4.0,2705.0,182.88,182.88,8.95,4.16,0.0,0.41,0.39,0.0,1.0,3.78,0.0,77.18,29.0,0.0,2.0,344.0
0,182.88,187.96,1.2,2.02,0.0,0.49,0.61,1.2,0.38,3.74,0.31,77.18,41.0,8.0,5.0,3501.0,185.42,188.13411829017005,2.55,1.37,0.0,0.41,0.31,0.0,1.0,2.94,0.0,83.99000000000001,37.0,0.0,2.0,306.0
0,177.8,185.42000000000002,4.79,1.86,0.0,0.48,0.38,2.4,0.46,2.08,0.25,83.99000000000001,36.0,3.0,4.0,1232.0,185.42,188.13411829017005,2.55,1.37,0.0,0.41,0.31,0.0,1.0,2.94,0.0,83.99000000000001,37.0,0.0,2.0,306.0
0,193.04,195.58,2.24,3.44,0.0,0.51,0.58,1.3,0.31,1.67,0.34,104.87400000000001,40.0,20.0,6.0,5693.0,185.42,188.13411829017005,0.53,1.18,0.0,0.36,0.7,3.2,1.0,1.6,0.33,104.42,44.0,2.0,2.0,739.0
0,185.42,188.13411829017005,3.02,1.93,0.0,0.34,0.5,0.0,0.28,0.26,0.78,109.414,43.0,9.0,9.0,3774.0,185.42,188.13411829017005,0.53,1.18,0.0,0.36,0.7,3.2,1.0,1.6,0.33,104.42,44.0,2.0,2.0,739.0
0,185.42,185.42000000000002,2.9,1.55,0.0,0.47,0.59,0.7,0.43,4.66,0.0,115.77000000000001,41.0,5.0,3.0,1835.0,185.42,188.13411829017005,0.53,1.18,0.0,0.36,0.7,3.2,1.0,1.6,0.33,104.42,44.0,2.0,2.0,739.0
0,187.96,195.58,1.78,1.05,0.0,0.47,0.5,1.0,0.0,0.0,0.25,102.15,41.0,2.0,11.0,3356.0,185.42,188.13411829017005,0.53,1.18,0.0,0.36,0.7,3.2,1.0,1.6,0.33,104.42,44.0,2.0,2.0,739.0
0,177.8,177.8,3.01,1.98,0.0,0.4,0.54,0.6,0.3,1.91,0.25,76.272,41.0,3.0,6.0,2324.0,180.34,184.567339234908,3.91,1.23,1.0,0.28,0.61,0.0,0.0,0.0,0.0,76.272,41.0,0.0,1.0,537.0
0,162.56,165.1,2.36,3.42,1.0,0.33,0.65,0.8,0.29,1.21,0.66,56.75,33.0,18.0,4.0,5363.0,165.1,173.86700206912178,4.71,3.47,1.0,0.39,0.65,0.0,0.0,0.0,0.8,56.75,41.0,0.0,2.0,311.0
0,160.02,170.18,4.05,5.01,0.0,0.39,0.55,0.6,0.6,0.62,0.67,61.29,27.0,10.0,3.0,2977.0,165.1,173.86700206912178,4.71,3.47,1.0,0.39,0.65,0.0,0.0,0.0,0.8,56.75,41.0,0.0,2.0,311.0
0,177.8,180.34,3.4,2.24,0.0,0.36,0.56,1.1,0.3,1.95,0.36,70.37,31.0,4.0,2.0,1748.0,172.72,180.34,3.88,2.06,0.0,0.35,0.57,0.0,0.25,1.01,0.66,70.37,27.0,0.0,3.0,877.0
0,177.8,180.34,3.4,2.24,0.0,0.36,0.56,1.1,0.3,1.95,0.36,70.37,31.0,4.0,2.0,1748.0,180.34,185.42000000000002,4.74,2.83,0.0,0.37,0.57,0.0,0.66,1.55,0.8,77.18,29.0,0.0,2.0,565.0
0,177.8,180.34,3.4,2.24,0.0,0.36,0.56,1.1,0.3,1.95,0.36,70.37,31.0,4.0,2.0,1748.0,167.64000000000001,170.18,2.6,2.4,0.0,0.44,0.6,0.1,0.35,4.14,0.42,70.37,36.0,5.0,2.0,2100.0
0,177.8,180.34,3.4,2.24,0.0,0.36,0.56,1.1,0.3,1.95,0.36,70.37,31.0,4.0,2.0,1748.0,177.8,180.34,1.68,2.16,0.0,0.38,0.47,0.7,0.2,0.65,0.37,70.37,27.0,1.0,2.0,789.0
0,180.34,193.04,1.7,2.72,0.0,0.52,0.44,0.8,0.31,2.9,0.57,77.18,29.0,5.0,2.0,1439.0,177.8,180.34,3.4,2.24,0.0,0.36,0.56,1.1,0.3,1.95,0.36,70.37,31.0,4.0,2.0,1748.0
0,175.26,177.8,2.66,4.28,0.0,0.51,0.56,0.2,0.66,0.8,0.86,70.37,33.0,4.0,1.0,1497.0,177.8,180.34,3.4,2.24,0.0,0.36,0.56,1.1,0.3,1.95,0.36,70.37,31.0,4.0,2.0,1748.0
0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.99000000000001,34.0,2.0,1.0,867.0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,34.0,1.0,0.0,300.0
0,177.8,182.78394970727697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,2.0,2.0,770.0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,5.0,2.0,2671.0
0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,5.0,2.0,2671.0,182.88,186.350728762539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.07000000000001,43.0,0.0,1.0,900.0
0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,5.0,2.0,2671.0,182.88,186.350728762539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,0.0,1.0,84.0
0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,5.0,2.0,2671.0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.642,52.0,3.0,2.0,1353.0
0,190.5,187.96,2.88,2.59,0.0,0.46,0.6,0.6,0.35,2.47,0.54,93.07000000000001,42.0,15.0,11.0,5933.0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,5.0,2.0,2671.0
0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,5.0,2.0,2671.0,190.5,191.70089734543214,2.14,1.84,0.0,0.56,0.48,0.8,1.0,0.4,0.53,113.046,51.0,14.0,16.0,8186.0
0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.346,43.0,5.0,2.0,2671.0,175.26,181.0005601796459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.26,43.0,1.0,1.0,87.0
0,180.34,184.567339234908,1.44,2.44,1.0,0.53,0.6,0.2,0.6,0.58,0.45,83.99000000000001,48.0,7.0,4.0,1973.0,175.26,181.0005601796459,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.15,48.0,0.0,1.0,140.0
0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37,1988.0,2.0,1.0,359.0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37,1988.0,0.0,3.0,456.0
0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37,1988.0,0.0,3.0,456.0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.99000000000001,1988.0,1.0,0.0,277.0
0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37,1988.0,2.0,1.0,359.0,0.0,57.946682773104385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37,1988.0,0.0,3.0,456.0
0,177.8,190.5,4.88,4.01,0.0,0.34,0.49,0.8,0.0,0.0,0.86,70.37,30.0,6.0,4.0,1927.0,180.34,180.34,3.9,2.71,1.0,0.35,0.43,0.0,0.2,1.77,0.6,65.83,29.0,0.0,1.0,114.0
0,167.64000000000001,167.64000000000001,2.07,3.47,0.0,0.47,0.7,1.0,0.33,0.81,0.72,56.75,35.0,3.0,5.0,1758.0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,170.18,180.34,1.22,3.08,0.0,0.45,0.67,1.3,0.4,2.43,0.46,61.29,28.0,4.0,2.0,1519.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,172.72,175.26,2.1,2.04,1.0,0.3,0.59,0.2,0.46,2.27,0.66,61.29,37.0,4.0,2.0,1653.0
0,167.64000000000001,170.18,2.94,5.38,0.0,0.41,0.66,1.0,0.38,1.8,0.85,61.29,31.0,10.0,3.0,2676.0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,170.18,180.34,2.5,2.42,0.0,0.35,0.68,0.3,0.0,0.0,0.66,61.29,39.0,3.0,2.0,1181.0
0,167.64000000000001,170.18,2.94,5.38,0.0,0.41,0.66,1.0,0.38,1.8,0.85,61.29,31.0,10.0,3.0,2676.0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,165.1,160.02,4.58,1.89,0.0,0.53,0.44,0.0,0.25,0.92,0.33,61.29,33.0,1.0,2.0,83.0
0,167.64000000000001,177.8,4.28,3.51,1.0,0.37,0.61,0.0,0.22,0.75,0.66,61.29,33.0,3.0,4.0,2092.0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,172.72,172.72,3.07,2.25,0.0,0.33,0.57,0.9,0.34,2.82,0.8,61.29,33.0,8.0,4.0,2840.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,167.64000000000001,170.18,2.59,2.72,0.0,0.43,0.58,0.6,0.44,1.18,0.65,65.83,35.0,7.0,4.0,3300.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,167.64000000000001,162.56,6.26,3.93,0.0,0.38,0.56,1.8,0.18,1.06,0.5,61.29,31.0,3.0,2.0,1010.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,177.8,182.88,2.62,1.91,0.0,0.54,0.55,0.7,0.15,0.67,0.5,65.83,33.0,0.0,3.0,900.0
0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0,177.8,177.8,2.31,2.32,1.0,0.42,0.44,1.5,0.44,0.69,0.8,70.37,29.0,7.0,4.0,2248.0
0,167.64000000000001,170.18,2.51,2.66,0.0,0.41,0.65,0.9,0.31,1.59,0.6,61.29,38.0,19.0,9.0,6522.0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0
0,170.18,172.72,2.93,3.06,0.0,0.41,0.62,0.1,0.6,1.94,0.82,61.29,38.0,6.0,7.0,3567.0,165.1,167.64000000000001,2.2,3.37,0.0,0.42,0.69,0.4,0.34,1.55,0.78,61.29,35.0,11.0,4.0,3817.0
0,187.96,200.66,1.94,1.91,0.0,0.43,0.53,0.7,0.44,4.0,0.58,83.99000000000001,27.0,4.0,2.0,1559.0,182.88,185.42000000000002,2.99,2.35,0.0,0.56,0.44,1.0,0.0,0.0,0.52,83.99000000000001,35.0,0.0,2.0,586.0
0,193.04,195.58,2.98,3.24,1.0,0.47,0.49,1.4,0.4,0.55,0.33,83.99000000000001,29.0,4.0,4.0,1532.0,182.88,185.42000000000002,2.99,2.35,0.0,0.56,0.44,1.0,0.0,0.0,0.52,83.99000000000001,35.0,0.0,2.0,586.0
0,185.42,190.5,2.88,2.75,0.0,0.53,0.52,0.0,0.18,1.72,0.84,93.07000000000001,37.0,3.0,2.0,1391.0,182.88,182.88,4.27,3.41,0.0,0.4,0.38,0.0,0.0,0.0,0.81,83.99000000000001,31.0,0.0,2.0,507.0
0,193.04,195.58,2.98,3.24,1.0,0.47,0.49,1.4,0.4,0.55,0.33,83.99000000000001,29.0,4.0,4.0,1532.0,182.88,182.88,4.27,3.41,0.0,0.4,0.38,0.0,0.0,0.0,0.81,83.99000000000001,31.0,0.0,2.0,507.0
0,172.72,179.2171706520149,3.44,2.19,0.0,0.33,0.32,2.3,0.71,1.91,0.16,83.99000000000001,51.0,6.0,5.0,1977.0,182.88,186.350728762539,2.8,3.53,0.0,0.58,0.73,0.0,0.0,0.0,0.0,83.99000000000001,51.0,0.0,1.0,300.0
0,185.42,182.88,4.3,1.47,0.0,0.46,0.39,2.5,0.6,0.94,0.44,93.07000000000001,53.0,8.0,9.0,3860.0,0.0,57.946682773104385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,3.0,559.0
0,0.0,57.946682773104385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,3.0,559.0,190.5,191.70089734543214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.15,52.0,2.0,2.0,404.0
0,0.0,57.946682773104385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.0,0.0,3.0,559.0,182.88,186.350728762539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.26,1988.0,4.0,3.0,1284.0
0,177.8,187.96,3.04,3.17,0.0,0.5,0.52,2.7,0.37,2.66,0.58,65.83,28.0,9.0,7.0,2539.0,172.72,175.26,2.23,2.24,0.0,0.44,0.5,0.0,0.26,1.44,0.58,65.83,28.0,1.0,5.0,1368.0
0,172.72,175.26,2.23,2.24,0.0,0.44,0.5,0.0,0.26,1.44,0.58,65.83,28.0,1.0,5.0,1368.0,177.8,182.88,0.83,2.26,1.0,0.66,0.41,1.8,0.62,4.46,0.0,65.83,29.0,3.0,0.0,409.0
0,172.72,180.34,3.19,4.11,0.0,0.44,0.66,0.3,0.36,1.85,0.63,65.83,34.0,4.0,6.0,2042.0,172.72,175.26,2.23,2.24,0.0,0.44,0.5,0.0,0.26,1.44,0.58,65.83,28.0,1.0,5.0,1368.0
0,185.42,187.96,3.88,3.0,0.0,0.33,0.59,1.8,0.36,0.6,0.38,65.83,33.0,10.0,9.0,4505.0,172.72,175.26,2.23,2.24,0.0,0.44,0.5,0.0,0.26,1.44,0.58,65.83,28.0,1.0,5.0,1368.0
0,172.72,175.26,2.23,2.24,0.0,0.44,0.5,0.0,0.26,1.44,0.58,65.83,28.0,1.0,5.0,1368.0,172.72,172.72,4.91,3.25,0.0,0.45,0.5,0.0,0.28,0.7,0.86,65.83,35.0,3.0,3.0,1064.0
0,180.34,187.96,3.71,1.44,0.0,0.41,0.5,2.2,0.36,1.97,0.16,65.83,29.0,4.0,4.0,1400.0,172.72,175.26,2.23,2.24,0.0,0.44,0.5,0.0,0.26,1.44,0.58,65.83,28.0,1.0,5.0,1368.0
0,177.8,182.88,3.78,3.68,0.0,0.35,0.65,0.0,0.2,0.08,0.68,70.37,35.0,9.0,8.0,3836.0,180.34,193.04,1.7,2.72,0.0,0.52,0.44,0.8,0.31,2.9,0.57,77.18,29.0,5.0,2.0,1439.0
0,180.34,193.04,1.7,2.72,0.0,0.52,0.44,0.8,0.31,2.9,0.57,77.18,29.0,5.0,2.0,1439.0,182.88,185.42000000000002,0.73,1.53,0.0,0.58,0.66,0.0,0.0,0.0,0.68,77.18,33.0,0.0,1.0,300.0
0,175.26,180.34,3.17,3.98,0.0,0.45,0.58,0.4,0.44,2.55,0.7,70.37,30.0,2.0,4.0,1236.0,180.34,193.04,1.7,2.72,0.0,0.52,0.44,0.8,0.31,2.9,0.57,77.18,29.0,5.0,2.0,1439.0
0,180.34,193.04,1.7,2.72,0.0,0.52,0.44,0.8,0.31,2.9,0.57,77.18,29.0,5.0,2.0,1439.0,177.8,180.34,3.86,2.39,1.0,0.48,0.4,0.2,0.0,0.0,0.79,77.18,29.0,2.0,4.0,1461.0
0,185.42,185.42000000000002,4.01,4.18,0.0,0.47,0.54,1.6,0.42,1.36,0.7,77.18,34.0,25.0,8.0,6854.0,180.34,193.04,1.7,2.72,0.0,0.52,0.44,0.8,0.31,2.9,0.57,77.18,29.0,5.0,2.0,1439.0
0,180.34,193.04,1.7,2.72,0.0,0.52,0.44,0.8,0.31,2.9,0.57,77.18,29.0,5.0,2.0,1439.0,177.8,180.34,3.4,2.24,0.0,0.36,0.56,1.1,0.3,1.95,0.36,70.37,31.0,4.0,2.0,1748.0
0,180.34,193.04,1.7,2.72,0.0,0.52,0.44,0.8,0.31,2.9,0.57,77.18,29.0,5.0,2.0,1439.0,177.8,182.88,2.42,4.15,0.0,0.58,0.55,0.1,0.51,1.98,0.86,70.37,31.0,2.0,1.0,736.0
0,185.42,190.5,2.62,1.88,0.0,0.52,0.4,0.8,0.4,3.89,0.5,93.07000000000001,53.0,16.0,10.0,5831.0,193.04,193.48428687306316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.42,53.0,0.0,2.0,305.0
0,190.5,191.70089734543214,0.89,0.28,1.0,0.41,0.28,0.4,0.77,2.92,0.0,120.76400000000001,49.0,10.0,5.0,3800.0,193.04,193.48428687306316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.42,49.0,0.0,2.0,305.0
0,190.5,191.70089734543214,5.71,3.49,0.0,0.42,0.57,0.0,0.0,0.0,0.0,93.07000000000001,43.0,1.0,1.0,199.0,190.5,191.70089734543214,1.49,0.93,0.0,0.34,0.58,4.7,0.5,1.86,0.0,104.42,41.0,1.0,6.0,1111.0
0,190.5,191.70089734543214,5.71,3.49,0.0,0.42,0.57,0.0,0.0,0.0,0.0,93.07000000000001,43.0,1.0,1.0,199.0,190.5,195.58,2.5,3.12,0.0,0.41,0.59,0.5,0.41,0.39,0.82,108.96000000000001,38.0,16.0,12.0,4445.0
0,177.8,182.78394970727697,2.31,2.62,0.0,0.49,0.51,0.4,0.41,1.06,0.71,83.99000000000001,38.0,2.0,3.0,1211.0,180.34,184.567339234908,1.85,2.48,0.0,0.45,0.53,1.2,0.45,1.97,0.37,83.99000000000001,37.0,8.0,10.0,3655.0
0,177.8,182.78394970727697,2.31,2.62,0.0,0.49,0.51,0.4,0.41,1.06,0.71,83.99000000000001,38.0,2.0,3.0,1211.0,175.26,181.0005601796459,1.73,0.0,0.0,0.0,0.43,2.0,0.1,1.0,0.0,77.18,39.0,0.0,1.0,300.0
0,177.8,182.78394970727697,2.31,2.62,0.0,0.49,0.51,0.4,0.41,1.06,0.71,83.99000000000001,38.0,2.0,3.0,1211.0,190.5,203.2,2.49,2.77,1.0,0.46,0.46,0.5,0.48,1.28,0.64,93.07000000000001,34.0,13.0,6.0,3594.0
0,177.8,182.78394970727697,2.31,2.62,0.0,0.49,0.51,0.4,0.41,1.06,0.71,83.99000000000001,38.0,2.0,3.0,1211.0,182.88,177.8,5.94,1.86,0.0,0.27,0.5,0.4,0.06,0.13,0.58,83.99000000000001,38.0,4.0,9.0,2161.0
0,167.64000000000001,170.18,2.71,2.17,0.0,0.35,0.55,0.4,0.46,4.09,0.56,70.37,44.0,9.0,4.0,3716.0,177.8,182.78394970727697,2.31,2.62,0.0,0.49,0.51,0.4,0.41,1.06,0.71,83.99000000000001,38.0,2.0,3.0,1211.0
0,180.34,177.8,2.99,3.33,0.0,0.41,0.51,0.5,0.37,0.48,0.62,70.37,33.0,4.0,3.0,1710.0,177.8,182.88,3.01,2.7,0.0,0.43,0.52,0.3,0.37,2.62,0.74,77.18,37.0,6.0,9.0,3590.0
0,180.34,190.5,3.42,3.99,0.0,0.41,0.64,0.1,0.53,0.62,0.86,70.37,31.0,12.0,4.0,3568.0,180.34,177.8,2.99,3.33,0.0,0.41,0.51,0.5,0.37,0.48,0.62,70.37,33.0,4.0,3.0,1710.0
0,175.26,180.34,1.96,2.57,0.0,0.42,0.62,0.2,0.38,2.95,0.63,70.37,38.0,12.0,10.0,5061.0,180.34,177.8,2.99,3.33,0.0,0.41,0.51,0.5,0.37,0.48,0.62,70.37,33.0,4.0,3.0,1710.0
0,180.34,177.8,2.99,3.33,0.0,0.41,0.51,0.5,0.37,0.48,0.62,70.37,33.0,4.0,3.0,1710.0,180.34,180.34,2.7,2.31,0.0,0.4,0.51,0.0,0.39,2.48,0.2,70.37,32.0,3.0,2.0,1468.0
0,172.72,182.88,2.98,2.88,1.0,0.38,0.57,0.2,0.41,2.04,0.6,70.37,32.0,6.0,6.0,2824.0,180.34,177.8,2.99,3.33,0.0,0.41,0.51,0.5,0.37,0.48,0.62,70.37,33.0,4.0,3.0,1710.0
0,175.26,177.8,2.31,3.35,1.0,0.47,0.6,0.5,0.41,1.14,0.58,70.37,39.0,11.0,3.0,3497.0,180.34,177.8,2.99,3.33,0.0,0.41,0.51,0.5,0.37,0.48,0.62,70.37,33.0,4.0,3.0,1710.0
0,172.72,175.26,3.57,3.54,0.0,0.41,0.64,0.0,0.38,0.86,0.75,70.37,33.0,11.0,10.0,5094.0,180.34,177.8,2.99,3.33,0.0,0.41,0.51,0.5,0.37,0.48,0.62,70.37,33.0,4.0,3.0,1710.0
0,185.42,187.96,2.65,3.28,0.0,0.42,0.59,0.3,0.12,0.12,0.6,93.07000000000001,37.0,11.0,6.0,3611.0,187.96,189.9175078178011,4.65,0.61,0.0,0.09,0.61,0.0,0.0,0.0,0.0,93.07000000000001,41.0,0.0,1.0,297.0
0,170.18,172.72,3.38,2.94,0.0,0.47,0.62,0.6,0.68,3.21,0.8,65.83,30.0,6.0,4.0,2362.0,172.72,175.26,3.87,3.21,1.0,0.33,0.59,1.8,0.25,0.36,0.61,65.83,26.0,3.0,0.0,627.0
0,170.18,177.8,2.44,2.25,0.0,0.31,0.65,0.8,0.38,3.53,0.69,65.83,36.0,14.0,12.0,6351.0,172.72,175.26,3.87,3.21,1.0,0.33,0.59,1.8,0.25,0.36,0.61,65.83,26.0,3.0,0.0,627.0
0,170.18,172.72,2.31,2.0,0.0,0.4,0.62,1.5,0.42,3.83,0.62,65.83,33.0,10.0,7.0,3563.0,172.72,175.26,3.87,3.21,1.0,0.33,0.59,1.8,0.25,0.36,0.61,65.83,26.0,3.0,0.0,627.0
